Cliente,Tipo de Transacao,Valor da Transacao,Valor Anterior a Transacao,Valor Apos a Transacao,Horario da Transacao,Classe
cliente387A34,Débito,285.89,5206.99,4921.1,2023-03-28T17:53:22.079050,0
clienteEE049F,PIX,2057.83,5777.65,3719.82,2022-09-10T17:50:09.712065,0
cliente297C19,Débito,647.02,6284.92,5637.9,2022-08-20T15:00:29.593030,0
cliente7BD9A7,Saque,4812.3,5620.19,807.89,2025-04-24T20:44:26.392317,0
cliente33098E,Saque,1002.44,10492.68,9490.24,2023-09-27T08:08:40.097042,0
cliente480461,PIX,1725.67,3934.27,2208.6,2024-08-30T19:34:47.561726,0
cliente79F59D,Débito,2085.82,5032.71,2946.89,2024-02-09T01:07:11.717143,0
cliente0EF3B8,Débito,1853.4,11118.11,9264.71,2022-02-04T07:05:48.752236,0
clienteD77933,Débito,1228.28,5960.76,4732.48,2025-02-22T12:25:20.019401,0
cliente5B24F9,PIX,3875.88,5203.55,1327.67,2025-09-23T06:47:08.940518,0
cliente4A37C7,PIX,2455.0,6635.93,4180.93,2023-01-08T01:39:38.564955,0
cliente9BE685,Saque,356.04,4693.59,4337.55,2025-09-19T00:33:30.316843,0
cliente8BFBD8,Saque,1758.71,4071.45,2312.74,2024-12-24T21:40:40.309368,0
cliente721EA3,Débito,1565.92,3373.17,1807.25,2022-03-23T19:09:14.941870,0
clienteB3A59F,PIX,3616.23,6820.85,3204.62,2022-01-29T05:48:32.819329,0
cliente564299,Saque,1367.93,6228.45,4860.52,2025-05-06T01:50:27.425908,1
cliente0F991C,Saque,4035.36,10910.31,6874.95,2023-01-19T00:36:50.725511,0
cliente197FAB,Crédito,3949.2,9178.73,5229.53,2022-01-21T07:20:25.881702,0
clienteB60DB2,PIX,2843.94,11392.58,8548.64,2025-10-08T23:57:39.637403,0
clienteCEFA46,Saque,4983.87,5145.43,161.56,2024-01-21T01:52:43.958314,0
cliente98D94E,PIX,3572.11,10702.53,7130.42,2024-07-24T23:48:05.038657,1
cliente06213B,Débito,470.93,7374.29,6903.36,2022-03-09T02:27:29.746959,0
cliente911175,Saque,179.55,4760.6,4581.05,2022-06-09T16:13:51.741438,0
cliente9962BD,Saque,3356.5,11916.18,8559.68,2023-06-13T12:39:59.723619,0
cliente4CEA29,Saque,3928.26,12495.68,8567.42,2025-08-30T01:35:27.864191,0
cliente2B9024,Débito,710.21,3468.76,2758.55,2023-07-31T02:38:08.785129,1
clienteC43259,Saque,1531.81,8229.74,6697.93,2024-09-16T03:35:31.277937,0
clienteBD17BB,Débito,2403.51,11473.48,9069.97,2023-11-22T09:09:43.687711,0
cliente3529B3,Crédito,4492.35,9878.21,5385.86,2023-10-01T03:39:40.404624,0
cliente8E356F,Crédito,465.0,5121.83,4656.83,2024-05-12T19:32:38.936478,0
cliente3DFC0A,Débito,1590.51,4092.07,2501.56,2025-08-24T09:55:23.341339,0
cliente7C3A09,Crédito,1289.7,4230.59,2940.89,2025-11-04T08:28:01.095982,0
cliente9B85FD,Débito,635.14,5466.5,4831.36,2023-01-08T17:56:14.781991,0
cliente07C092,Crédito,3959.54,4429.08,469.54,2023-02-01T06:12:42.811033,0
cliente89D4EB,Débito,699.96,6902.97,6203.01,2024-03-21T12:06:27.771608,0
cliente82E088,PIX,4210.59,12685.17,8474.58,2025-05-04T03:59:28.676919,0
clienteBE528A,Débito,206.38,1389.72,1183.34,2025-08-01T00:38:01.047623,0
cliente6DA86D,Crédito,3177.74,4135.4,957.66,2024-08-20T17:17:32.719904,0
cliente3AECF3,Saque,4188.49,12994.27,8805.78,2025-08-14T22:53:27.965301,0
cliente898052,Crédito,3762.24,10618.76,6856.52,2023-11-17T03:07:44.263284,0
cliente367899,PIX,4899.04,11304.23,6405.19,2024-05-25T00:40:17.033339,1
clienteB3EBC6,Crédito,3792.22,11182.52,7390.3,2025-05-14T19:38:18.525214,0
cliente54EB7D,Crédito,4486.15,4930.23,444.08,2022-10-11T10:40:33.724907,0
cliente91DF11,PIX,4893.64,6132.88,1239.24,2024-12-30T15:37:59.319507,0
clienteEFDA98,Débito,420.39,10403.37,9982.98,2022-07-02T05:25:21.702788,0
cliente080E0C,Débito,2839.44,6996.91,4157.47,2025-10-16T02:05:09.320379,1
cliente109B2A,Crédito,138.25,1364.62,1226.37,2022-02-22T21:05:00.520507,0
cliente3C9C86,Saque,4628.43,13914.15,9285.72,2022-11-16T05:15:11.106970,0
cliente00CC6D,Saque,1494.14,4326.0,2831.86,2024-11-11T06:35:34.881842,0
cliente7BB52E,Saque,3911.38,6705.86,2794.48,2025-05-14T04:31:05.731548,0
clienteC6EE2E,Saque,4358.25,8617.28,4259.03,2024-09-15T11:24:20.792288,1
cliente3C4CAD,Crédito,3594.95,7165.58,3570.63,2024-09-16T11:07:39.883788,0
cliente3242A7,PIX,1938.9,5385.03,3446.13,2024-03-16T19:16:22.197754,0
cliente020185,Crédito,4528.64,6820.08,2291.44,2022-06-21T21:32:49.797002,0
cliente1BDBBF,Saque,3768.31,9122.33,5354.02,2022-07-25T06:41:02.412312,0
clienteA7E569,Saque,2214.71,4367.98,2153.27,2024-11-27T13:21:22.713723,0
clienteE321AF,Crédito,1500.17,10922.41,9422.24,2024-11-06T08:43:01.011166,0
cliente1AA44C,Saque,1045.01,3436.27,2391.26,2023-11-04T18:26:18.072919,0
clienteD5A9D7,Débito,1866.83,7063.9,5197.07,2025-01-03T17:56:43.419494,0
cliente75F2C3,Crédito,1809.72,6458.61,4648.89,2022-05-16T02:23:47.682142,0
cliente694FEA,PIX,3051.26,6133.94,3082.68,2024-03-11T04:14:11.422288,0
cliente57E7C9,Débito,372.11,5089.47,4717.36,2023-06-15T23:07:52.297690,1
cliente421537,Crédito,4651.57,9640.66,4989.09,2024-09-06T21:04:31.132585,0
cliente5E072D,Débito,4572.45,9529.64,4957.19,2023-12-30T06:08:47.045669,0
cliente3BD035,Crédito,1150.64,9580.62,8429.98,2023-07-28T22:01:13.417811,0
cliente26CB26,Débito,205.15,2268.17,2063.02,2024-01-08T22:19:27.925991,0
cliente6DE20A,PIX,1099.28,5086.01,3986.73,2025-10-14T07:42:41.464488,0
cliente1A9432,Débito,4915.45,7290.18,2374.73,2022-05-24T00:45:59.217266,0
clienteC3227E,Crédito,2010.04,9183.36,7173.32,2025-04-11T15:20:37.910389,0
clienteD371EF,PIX,4051.69,11069.32,7017.63,2024-11-29T01:15:54.347247,1
clienteA79B51,Saque,1686.93,11618.8,9931.87,2022-06-09T10:29:09.721421,0
clienteF01D5A,PIX,2756.47,10888.32,8131.85,2023-01-29T16:48:31.145455,0
cliente04AE53,Débito,160.4,4306.42,4146.02,2024-03-12T20:21:50.578051,0
cliente23DDEC,Saque,634.9,9144.99,8510.09,2023-02-03T02:20:30.222425,1
cliente243AF9,PIX,2362.62,8494.02,6131.4,2025-05-13T19:30:12.859085,0
clienteBB1144,Saque,3073.38,11754.38,8681.0,2023-07-05T08:28:18.116504,0
clienteCB09AB,Saque,1294.98,9273.1,7978.12,2023-05-18T12:32:51.701155,0
cliente3A458F,PIX,839.42,6404.28,5564.86,2024-05-13T07:19:37.910345,0
clienteBD36FF,Crédito,3861.03,12596.41,8735.38,2025-03-05T04:59:40.600056,0
clienteE3C1B7,Crédito,4060.43,4314.3,253.87,2025-01-20T14:33:29.144973,0
clienteD57E3B,Débito,2314.87,12095.41,9780.54,2023-06-09T15:05:21.455758,0
clienteC37730,Débito,1315.86,8476.57,7160.71,2022-06-03T19:33:55.622377,0
cliente75A920,Crédito,4541.49,6994.89,2453.4,2025-08-19T01:07:26.272497,0
clienteDC9CFD,Crédito,3381.28,3438.55,57.27,2023-08-02T11:09:12.536865,0
clienteE12F7D,PIX,3824.16,11496.95,7672.79,2024-10-01T01:31:57.459539,0
clienteDC1DD0,Débito,3683.32,7112.04,3428.72,2024-03-03T07:05:43.288775,0
cliente22D7CF,Crédito,513.78,10457.63,9943.85,2023-04-21T11:18:40.741720,0
cliente11BE3B,Débito,4000.88,13994.43,9993.55,2022-09-27T22:47:25.766232,0
cliente929CC7,PIX,1926.25,10252.0,8325.75,2022-01-27T23:02:32.424992,0
cliente45D8B8,Saque,1888.73,8064.47,6175.74,2025-05-20T09:48:22.888752,0
cliente77BD27,Débito,1712.38,9852.08,8139.7,2023-05-29T07:02:40.903403,0
cliente58016C,Saque,1010.47,10090.98,9080.51,2024-04-18T03:01:40.911826,0
clienteD8AA87,Crédito,4266.95,8271.94,4004.99,2024-07-03T07:26:23.977404,0
cliente97BB47,PIX,1141.69,1915.25,773.56,2024-11-18T00:43:29.131811,0
clienteB131C3,Saque,4357.43,12160.44,7803.01,2022-07-18T13:34:31.858729,0
cliente6A4EA7,PIX,2616.63,11932.67,9316.04,2024-02-02T13:09:48.778334,1
cliente34FC7E,PIX,406.79,2852.4,2445.61,2022-01-12T03:20:42.769749,0
clienteC6D959,Débito,1384.51,2612.41,1227.9,2024-12-18T04:07:11.350959,0
cliente5709FD,Crédito,1991.96,11869.69,9877.73,2023-09-06T04:57:17.162778,1
clienteD9D4C8,Débito,4430.74,12551.86,8121.12,2024-04-25T04:08:52.747438,0
clienteC0E806,PIX,3326.28,12643.52,9317.24,2022-07-05T09:18:02.720838,1
clienteF6091F,Crédito,101.12,5330.72,5229.6,2022-01-24T10:24:01.516420,0
cliente288905,PIX,818.61,1333.42,514.81,2025-04-07T15:45:24.965092,0
clienteF51B06,Crédito,1782.96,7371.81,5588.85,2022-08-23T04:00:20.554703,0
clienteBF9B4D,PIX,862.2,1497.48,635.28,2025-05-18T15:33:34.715390,0
clienteDF1B52,Crédito,3599.78,5180.38,1580.6,2023-08-02T17:42:11.555802,0
clienteE5DF46,Saque,899.7,1753.14,853.44,2022-04-30T07:41:45.989976,0
clienteFA756B,Débito,1756.47,10149.02,8392.55,2024-12-27T02:46:45.929046,0
clienteDA140B,Saque,1215.19,3899.17,2683.98,2023-03-11T21:05:00.750009,0
clienteD50D1D,Crédito,4984.48,14225.12,9240.64,2022-03-25T23:28:45.512203,0
clienteB55300,PIX,1182.3,3376.26,2193.96,2025-03-24T17:38:39.439565,0
cliente16AC88,Crédito,2718.68,5041.78,2323.1,2022-11-27T04:21:06.733634,0
cliente398591,Saque,629.51,2056.01,1426.5,2024-08-19T14:02:38.245197,0
cliente066B5A,PIX,821.62,3884.8,3063.18,2024-02-11T20:02:47.728118,0
cliente0EB5B4,Saque,2724.78,12025.05,9300.27,2025-03-26T17:00:49.265969,0
cliente226D06,Saque,4985.45,12182.92,7197.47,2025-11-16T05:06:44.953426,0
clienteEF68DF,Crédito,2972.19,12774.99,9802.8,2022-01-29T14:07:43.920062,0
cliente0FD188,Saque,2965.91,7574.33,4608.42,2024-12-12T23:34:01.219638,0
cliente4EAB9D,Crédito,3918.53,8650.73,4732.2,2023-05-25T19:40:44.393018,1
clienteBDDB73,PIX,423.95,10412.11,9988.16,2024-04-21T19:22:02.300583,0
clienteC83422,Crédito,4606.73,8874.09,4267.36,2025-06-25T07:11:54.342448,0
cliente747FC8,Débito,1697.68,7726.51,6028.83,2023-07-12T20:18:10.187520,0
cliente002CFE,Crédito,1322.66,5319.83,3997.17,2025-09-14T09:11:15.718709,0
cliente17211C,PIX,4530.59,8570.03,4039.44,2024-05-29T20:29:26.905214,0
cliente3953EC,Débito,4832.27,8318.18,3485.91,2024-11-25T02:23:04.728290,0
cliente5D3663,PIX,444.08,2687.08,2243.0,2022-06-01T06:20:10.274894,0
clienteB4C3EF,PIX,2864.05,3832.82,968.77,2025-04-03T09:15:07.414707,0
cliente07DEFC,PIX,1243.04,10196.3,8953.26,2023-09-28T11:22:12.593708,0
cliente4DE995,PIX,4313.17,13095.3,8782.13,2025-12-10T19:12:22.694962,0
clienteFD2191,Débito,3812.3,11792.77,7980.47,2024-01-18T05:46:32.487386,0
cliente0A41D5,Crédito,1516.94,9283.16,7766.22,2024-12-01T02:31:47.959132,1
cliente9BBAEA,Débito,1879.23,3813.82,1934.59,2022-10-07T05:55:49.451118,1
clienteB9E52A,Saque,2778.03,10639.67,7861.64,2023-05-31T09:46:47.726451,0
clienteFB1188,Crédito,1563.89,4891.4,3327.51,2023-01-21T13:45:39.519908,0
cliente2EE847,Débito,4046.88,8285.02,4238.14,2022-01-16T20:28:51.609151,0
clienteE6026C,Crédito,3107.29,10010.66,6903.37,2025-09-28T11:49:45.167481,0
clienteBB53F0,Débito,2973.87,5877.21,2903.34,2024-01-27T11:51:38.134276,0
cliente86160D,Débito,3392.85,9263.77,5870.92,2022-03-30T22:32:42.375142,0
cliente205260,Débito,4014.72,7069.98,3055.26,2024-08-09T20:13:04.256841,0
cliente9602C2,Débito,2980.28,9591.69,6611.41,2024-12-27T04:58:12.722403,0
cliente7BF35C,Crédito,3443.86,10528.64,7084.78,2022-08-20T14:50:38.245075,0
cliente9F6597,PIX,2592.76,8335.27,5742.51,2023-02-14T09:37:03.329973,0
clienteFD0CD0,Débito,3885.72,6108.74,2223.02,2023-09-21T06:40:19.931635,0
cliente593DC7,PIX,3817.45,8398.81,4581.36,2023-12-07T08:32:29.700343,0
cliente39CB59,Crédito,1255.02,9313.68,8058.66,2024-05-17T08:28:15.827115,0
cliente434DBF,Saque,4981.32,8949.49,3968.17,2024-02-02T04:28:06.164055,0
cliente00390A,Crédito,4398.19,13165.67,8767.48,2024-02-13T07:53:45.409159,0
clienteC88311,Saque,674.12,7276.24,6602.12,2025-01-03T11:47:50.606963,0
clienteA95F07,Débito,1097.33,8116.32,7018.99,2022-07-21T04:40:53.072749,0
clienteE9BCBB,PIX,3929.45,4739.55,810.1,2022-07-03T05:15:12.928650,0
cliente6DE9AC,Débito,3091.03,10153.2,7062.17,2023-12-13T18:25:20.088560,0
cliente53232E,Saque,3811.63,5177.15,1365.52,2024-03-01T05:42:49.954412,0
cliente2ECC11,Crédito,4951.92,5571.38,619.46,2023-09-21T16:45:43.073551,0
clienteEED15B,Saque,1450.25,9798.69,8348.44,2024-02-02T05:48:58.284260,0
clienteCF3986,Crédito,1587.08,7957.0,6369.92,2024-02-09T09:07:31.201600,0
cliente7AAFD5,Crédito,4145.08,12763.53,8618.45,2023-11-03T04:11:11.539732,0
cliente3FB3AE,Saque,1930.31,7368.61,5438.3,2025-06-15T06:58:58.910948,0
cliente76D050,Débito,2877.44,7842.55,4965.11,2025-07-07T18:19:08.235622,0
clienteD549B3,PIX,395.97,3744.4,3348.43,2024-09-02T08:52:45.781368,0
cliente4E82D9,Crédito,2838.22,6611.77,3773.55,2023-05-01T19:31:29.041827,1
clienteDBD60A,Saque,4876.74,4903.31,26.57,2025-12-14T14:12:05.118845,0
clienteD8A44F,PIX,67.29,6107.91,6040.62,2024-03-17T00:49:08.957203,1
clienteED50B5,PIX,2376.32,10022.58,7646.26,2025-03-29T20:02:57.598661,0
cliente629E75,Crédito,1204.81,6398.31,5193.5,2024-01-13T01:59:30.287544,1
cliente2B5876,PIX,3871.8,9305.83,5434.03,2023-06-22T21:49:36.294529,0
cliente8BF42F,Débito,122.66,5974.59,5851.93,2023-09-27T21:27:17.087224,0
clienteB7CAE5,Saque,682.22,7468.34,6786.12,2023-06-04T08:38:42.648843,0
cliente95AA6A,PIX,2120.73,9227.54,7106.81,2025-05-03T01:35:56.149397,1
clienteD80FB7,Débito,1043.34,7304.73,6261.39,2023-05-13T21:55:20.517381,1
cliente488981,Saque,3821.32,5806.75,1985.43,2022-05-06T05:55:00.927987,0
clienteF01F00,PIX,4876.31,9373.73,4497.42,2023-12-29T03:33:29.082061,0
cliente032A7B,Saque,233.06,5094.23,4861.17,2023-03-06T02:05:19.662185,0
clienteB04C4C,Débito,542.9,3758.23,3215.33,2024-02-03T13:56:12.875505,0
cliente9C2674,Débito,1077.61,4537.32,3459.71,2024-11-25T00:27:16.098703,0
cliente866C41,Crédito,212.78,4084.29,3871.51,2025-12-22T03:48:25.140606,0
clienteAE0050,Saque,2522.99,9015.73,6492.74,2025-12-19T23:28:29.016698,1
cliente1588F5,Saque,3914.72,6562.07,2647.35,2022-05-18T15:05:20.779462,0
cliente7BE45E,Saque,1856.16,7579.06,5722.9,2023-08-19T06:48:22.987335,0
clienteFC63F9,PIX,4477.05,8598.56,4121.51,2025-11-09T00:57:46.552314,0
cliente1941C3,Saque,4354.27,13178.8,8824.53,2025-05-16T02:22:56.232766,0
clienteC5D4E5,Saque,3215.24,11943.86,8728.62,2024-10-29T06:45:45.077763,0
cliente8195CA,Crédito,1409.75,7719.86,6310.11,2024-12-28T09:07:41.983954,0
cliente8BA511,PIX,500.56,714.82,214.26,2025-12-28T23:09:10.687395,0
cliente35751B,Débito,4564.49,7269.18,2704.69,2022-01-03T11:43:48.219286,0
clienteDD54BD,PIX,2694.89,2809.89,115.0,2025-04-04T05:19:30.887161,1
cliente5586D8,Crédito,3340.72,12949.36,9608.64,2025-02-25T09:14:48.855132,0
cliente08C8A1,Débito,4958.28,10132.18,5173.9,2022-06-12T03:23:57.966832,0
clienteE61DC1,PIX,3450.6,3591.59,140.99,2024-06-17T22:37:51.295984,0
cliente0E3E32,Saque,4866.14,7053.93,2187.79,2022-10-02T19:54:11.230780,0
clienteE6CC38,Saque,2164.06,11526.48,9362.42,2025-01-21T03:39:07.938413,0
clienteBAB2B8,Débito,2871.33,9663.63,6792.3,2022-08-17T02:00:56.846670,0
clienteEA9214,PIX,1341.53,10069.79,8728.26,2025-11-05T06:56:10.093220,1
clienteCC4355,Crédito,2449.62,9548.88,7099.26,2025-06-11T08:40:13.262850,0
clienteC66151,PIX,3932.5,5359.36,1426.86,2023-07-27T17:03:44.666905,1
clienteB663B8,PIX,2270.27,2734.4,464.13,2022-01-24T17:34:00.465219,0
clienteD6DF81,Débito,2395.07,11229.4,8834.33,2024-12-01T23:10:25.933456,1
clienteD848D2,Crédito,4838.41,8817.41,3979.0,2023-10-24T07:58:14.587428,0
clienteDDBC15,Débito,1008.71,3543.78,2535.07,2022-11-24T21:32:19.202872,0
cliente59A8ED,Crédito,957.34,8869.59,7912.25,2025-02-02T11:36:25.325007,0
cliente4603A1,Crédito,4614.95,8952.58,4337.63,2025-10-17T05:42:16.909848,0
clienteF9FEB6,Crédito,4902.57,5433.62,531.05,2022-10-26T19:02:04.275172,0
clienteF75F8B,Débito,1180.41,10454.71,9274.3,2023-10-15T03:05:24.339898,0
cliente36BDA7,Crédito,2453.37,3839.53,1386.16,2022-04-04T16:05:58.180955,0
clienteB94700,PIX,3043.31,5961.75,2918.44,2024-01-08T16:02:17.128240,0
clienteE7F8EF,PIX,28.58,4663.86,4635.28,2023-09-29T00:19:39.222713,0
cliente4C746F,Saque,1998.64,4933.28,2934.64,2023-11-09T12:12:54.133816,0
clienteE8D4FE,Crédito,4658.79,5794.32,1135.53,2024-08-02T07:38:39.095305,0
cliente326E13,Crédito,1921.12,5053.03,3131.91,2024-05-22T16:56:28.895863,1
clienteB4CD20,PIX,122.67,4034.18,3911.51,2024-11-15T16:42:32.522831,0
clienteC374B7,Débito,1076.68,5274.25,4197.57,2025-08-26T06:38:58.096914,1
clienteCAC943,PIX,3161.14,12691.05,9529.91,2023-05-30T18:18:38.949018,0
clienteC4B8CE,Débito,4963.86,8912.8,3948.94,2022-04-11T16:48:35.716076,1
clienteA6B167,Crédito,828.93,2261.48,1432.55,2025-11-26T11:41:45.073925,0
clienteE46555,Saque,4501.01,12619.96,8118.95,2022-04-25T14:06:59.989504,0
cliente0022CC,PIX,3758.99,7550.48,3791.49,2023-11-18T10:24:07.494346,0
cliente5CADE7,Saque,1936.38,7934.23,5997.85,2025-11-05T18:38:44.884724,0
cliente72F47A,PIX,4190.72,7874.71,3683.99,2023-05-15T09:45:49.964477,0
cliente433A21,Débito,4221.47,9555.37,5333.9,2023-03-19T21:47:48.402454,0
cliente1B1E65,PIX,4123.22,9209.56,5086.34,2022-05-12T00:43:54.619649,0
cliente0FCFF7,PIX,1048.11,8424.87,7376.76,2025-09-25T07:03:48.501818,0
cliente9713AC,Débito,2554.87,9077.91,6523.04,2024-06-30T19:37:08.320268,0
clienteD33C2A,PIX,1973.49,9135.22,7161.73,2025-05-27T21:37:34.601168,0
clienteC7CE7E,Débito,914.82,5472.88,4558.06,2024-12-29T18:58:45.744124,1
clienteDBEA00,Saque,4356.48,13959.48,9603.0,2025-08-08T08:04:07.190017,0
clienteDC2627,Débito,11.07,4887.98,4876.91,2024-10-26T15:52:56.052608,0
cliente06C817,Débito,4782.03,7729.11,2947.08,2022-06-29T08:16:26.891727,0
clienteBA3ED7,Saque,2500.02,5166.3,2666.28,2023-11-03T04:08:59.502765,0
clienteD350C3,PIX,4896.43,14257.65,9361.22,2024-10-10T02:02:54.831303,0
clienteDB999F,Saque,4601.94,9882.5,5280.56,2023-06-13T04:46:50.346727,0
cliente45671B,Crédito,3809.18,9251.92,5442.74,2024-12-30T13:48:49.601017,0
cliente2267CD,Débito,4630.27,9775.23,5144.96,2023-06-14T03:17:09.117614,0
cliente40AE92,PIX,3093.1,8376.57,5283.47,2022-09-18T15:29:01.440849,0
cliente81BB91,Débito,4812.62,11801.09,6988.47,2023-10-20T16:57:54.705806,0
clienteF10DC7,Débito,741.11,1255.66,514.55,2023-01-31T02:57:06.469463,0
clienteD3CE45,Saque,348.01,8639.38,8291.37,2024-07-19T04:53:08.944265,0
cliente2984E6,PIX,3276.16,5402.41,2126.25,2024-12-12T00:09:21.580177,0
clienteBC92A6,PIX,2277.02,2526.25,249.23,2024-03-22T07:49:41.155320,0
clienteF5D820,Saque,1293.13,2877.97,1584.84,2022-02-08T05:45:35.008784,0
cliente35C455,Débito,1896.05,7215.8,5319.75,2024-05-11T13:43:32.160432,0
clienteB6FD21,Saque,4783.81,12100.45,7316.64,2024-01-04T03:21:14.916056,0
cliente034122,Saque,211.73,3343.2,3131.47,2025-06-23T02:35:14.825419,1
clienteE6D528,Crédito,1728.03,11632.82,9904.79,2024-10-17T12:28:32.735872,0
clienteC6790D,Saque,2792.54,3006.95,214.41,2025-04-10T23:52:48.149174,0
clienteBB9DA3,Débito,2459.18,3838.51,1379.33,2023-10-12T14:49:27.271707,0
clienteA22CC4,Débito,4103.17,4435.22,332.05,2023-08-06T07:25:19.772124,0
cliente70F620,Saque,3414.77,4678.01,1263.24,2025-03-19T15:52:42.873527,0
clienteF0A2F0,Crédito,4727.01,8492.37,3765.36,2024-03-11T19:51:22.736492,0
cliente4B6DEE,Crédito,1860.83,5900.39,4039.56,2023-05-13T02:58:33.464202,0
cliente35A51C,Saque,2890.39,7391.06,4500.67,2025-05-30T12:16:03.291548,0
cliente34D23D,PIX,1002.57,10003.95,9001.38,2025-11-09T16:37:33.594227,0
cliente396870,Débito,2306.85,7575.9,5269.05,2023-04-15T15:12:53.338127,0
cliente070BBA,Saque,90.38,6564.27,6473.89,2023-08-09T01:50:01.212445,1
cliente96C865,Débito,990.93,6782.59,5791.66,2024-10-10T04:39:48.820433,0
cliente41837C,Saque,3469.61,11238.56,7768.95,2024-02-08T21:17:12.304433,0
cliente60649C,Saque,2183.82,8669.73,6485.91,2024-08-08T05:13:44.934320,0
clienteD30B9D,PIX,4070.47,4160.05,89.58,2024-01-14T00:11:43.686544,1
cliente152554,Crédito,1281.92,3673.38,2391.46,2024-08-20T11:42:24.610362,0
clienteCCF451,Saque,3027.27,6311.43,3284.16,2025-11-26T09:48:26.082289,0
cliente5DC56A,PIX,3670.29,12357.95,8687.66,2024-09-20T07:46:10.565618,0
clienteFC0FD8,Débito,904.94,4954.56,4049.62,2023-02-23T12:55:40.332687,0
cliente43B1A7,Crédito,3241.63,7258.22,4016.59,2024-04-28T13:37:59.463482,0
cliente8EB088,Saque,3085.06,5407.88,2322.82,2024-02-01T14:35:28.880183,0
cliente04CF33,Débito,4558.29,9037.72,4479.43,2024-11-10T20:35:33.013814,0
cliente232655,Débito,3867.41,12890.55,9023.14,2022-05-27T23:08:19.100051,0
clienteC731AD,PIX,3370.31,5397.14,2026.83,2024-09-29T18:48:48.593956,0
cliente38BF06,PIX,4733.02,9501.75,4768.73,2023-03-07T07:13:58.894890,0
cliente558301,Débito,3056.03,9070.63,6014.6,2025-03-22T00:24:06.731071,1
cliente925151,Saque,3537.5,4576.25,1038.75,2023-08-09T05:06:13.920014,0
cliente80FB40,PIX,3591.04,5187.7,1596.66,2022-08-25T02:00:53.443276,0
clienteEF3290,Débito,2369.36,11442.38,9073.02,2024-05-30T05:26:14.571822,0
cliente76666D,Crédito,446.58,554.31,107.73,2025-08-07T23:57:58.679435,0
cliente1D68B2,Crédito,3966.89,11824.79,7857.9,2023-12-10T10:41:00.731725,0
clienteE98848,Saque,1337.4,10741.98,9404.58,2024-05-03T14:25:54.822154,0
clienteB3A6A5,Crédito,1646.81,2132.24,485.43,2025-05-05T05:32:16.963606,0
clienteFB8073,Crédito,3905.9,8938.65,5032.75,2022-03-04T00:13:45.292162,0
cliente5BE0F4,PIX,1539.89,5686.6,4146.71,2025-11-24T00:41:14.766582,0
cliente01C85B,Saque,2580.47,6582.43,4001.96,2024-11-06T05:58:17.078017,0
cliente276D08,PIX,3522.56,9640.98,6118.42,2025-01-17T17:13:00.619359,0
cliente9A6C99,Crédito,2307.26,12194.45,9887.19,2022-11-18T14:02:59.010586,0
clienteE50AE8,Saque,486.13,5828.9,5342.77,2025-06-25T15:56:55.798413,0
cliente007189,Saque,2611.06,7024.86,4413.8,2024-07-22T22:56:12.403937,1
cliente51E99D,Débito,3977.85,10778.47,6800.62,2022-06-27T23:13:44.853858,0
clienteCF8C54,Saque,2364.32,5775.33,3411.01,2024-08-24T09:09:20.744001,0
clienteFB1888,Crédito,4431.51,10279.58,5848.07,2022-07-17T06:12:57.370113,0
cliente8E243F,Débito,2542.26,3245.95,703.69,2023-07-24T11:48:42.598503,0
cliente6AF1CC,Débito,4664.59,9594.96,4930.37,2025-02-05T19:26:48.270975,0
cliente858C3C,Saque,4177.21,11583.91,7406.7,2025-04-01T19:30:45.212457,0
cliente681563,Crédito,3181.5,12468.54,9287.04,2023-08-19T09:23:46.681313,0
clienteFEFC8C,Saque,2022.98,2478.18,455.2,2024-12-05T02:15:21.092952,0
cliente12DF17,Crédito,2523.06,5375.62,2852.56,2022-09-10T22:55:00.608003,0
cliente2F0073,Débito,2875.8,7321.89,4446.09,2024-07-11T06:55:36.991130,1
clienteBD7C98,Crédito,883.02,3925.01,3041.99,2022-11-20T15:53:17.442186,0
cliente5B7685,Débito,484.24,1160.06,675.82,2025-07-19T03:42:17.014539,0
clienteB31B22,PIX,4328.24,8209.95,3881.71,2023-11-17T06:21:54.156813,0
cliente7B7B56,Crédito,2999.8,12698.79,9698.99,2025-04-10T11:03:42.646728,0
cliente2DC6FD,Saque,1883.53,4844.19,2960.66,2024-01-08T16:44:54.300204,0
cliente1E6187,Crédito,2660.69,12061.54,9400.85,2023-03-08T17:39:42.592321,0
cliente874A19,Saque,2896.01,11110.9,8214.89,2022-12-23T00:24:52.189799,0
cliente7960A5,Crédito,784.48,9406.52,8622.04,2022-11-26T20:00:19.194606,0
cliente3C5768,Débito,3953.49,10803.64,6850.15,2022-04-01T08:31:28.659387,0
clienteD44769,Débito,867.33,5030.21,4162.88,2024-11-18T19:21:47.792030,0
cliente6BF55B,Débito,1057.25,8589.1,7531.85,2024-10-24T06:26:37.354351,0
clienteBC6686,Débito,4629.58,9372.9,4743.32,2022-07-23T01:31:53.525673,0
cliente7E0C26,Saque,1173.33,4945.82,3772.49,2024-08-19T16:37:26.686385,0
cliente084C9F,PIX,2950.76,6856.46,3905.7,2024-03-29T03:28:12.619101,0
